ticker,name,status,has_ai_disclosure,total_ai_mentions,cat_core_ai,cat_ai_tech,cat_ai_risk,cat_ai_infra,cat_ai_regulation,cat_mit4_malicious,cat_mit5_human,cat_mit6_socio,cat_mit6_environ,cat_mit7_safety,kw_nvidia,kw_data_center,kw_gpu,kw_sustainability,kw_compute,kw_ai_model,kw_misuse,kw_generative_ai,kw_llm,kw_bias,kw_ai_system,kw_algorithm,kw_ai_regulation,kw_eu_ai_act,kw_disinformation,kw_misinformation,kw_automation,kw_artificial_intelligence,kw_autonomous,kw_cyberattack,kw_manipulation,kw_machine_learning,kw_large_language_model,kw_carbon_footprint,kw_environmental_impact,kw_robotics,kw_uncontrollable,kw_misalignment,kw_explainability,kw_predictive_analytics,kw_energy_consumption,kw_labor_disruption,kw_responsible_ai,kw_ai_governance,kw_ai_agent,kw_natural_language_processing,kw_training_data,kw_agentic,kw_adversarial,kw_algorithmic_accountability,kw_dual-use,kw_overreliance,kw_computer_vision,kw_monopol,kw_human_oversight,kw_neural_network,kw_hallucination,kw_nlp,kw_over-reliance,kw_ai_legislation,kw_ai_ethics,kw_jailbreak
KRG,KITE REALTY GROUP TRUST,analyzed,True,7,6,0,0,0,0,0,0,0,1,0,,,,1.0,,,,1.0,1.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WTM,WHITE MOUNTAINS INSURANCE GROUP LTD,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPI,GROUP 1 AUTOMOTIVE INC,analyzed,True,13,0,2,0,3,0,6,0,0,2,0,,,,2.0,3.0,,,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APGE,"Apogee Therapeutics, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUB,Atlantic Union Bankshares Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMR,NUSCALE POWER Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNTX,GENTEX CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCY,MERCURY GENERAL CORP,analyzed,True,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC,Moelis & Co,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REYN,Reynolds Consumer Products Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMSI,MERIT MEDICAL SYSTEMS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSTR,LANDSTAR SYSTEM INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,"SentinelOne, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRI,HERC HOLDINGS INC,analyzed,True,6,0,0,0,4,0,1,0,1,0,0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
MTH,Meritage Homes CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORZ,"Core Scientific, Inc./tx",analyzed,True,38,12,6,0,19,0,1,0,0,0,0,,5.0,1.0,,13.0,,1.0,,1.0,,,6.0,,,,,,4.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNEX,StoneX Group Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZR,"Caesars Entertainment, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ST,Sensata Technologies Holding plc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCPC,BALCHEM CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVA,GRANITE CONSTRUCTION INC,analyzed,True,12,0,0,0,0,0,0,0,0,12,0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC,CCC Intelligent Solutions Holdings Inc.,analyzed,True,28,4,4,3,4,0,3,0,0,10,0,,,,10.0,2.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ALGM,"ALLEGRO MICROSYSTEMS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHH,Howard Hughes Holdings Inc.,analyzed,True,5,1,0,0,1,0,2,0,0,1,0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,MACERICH CO,analyzed,True,9,0,0,0,3,0,0,0,0,6,0,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGI,SELECTIVE INSURANCE GROUP INC,analyzed,True,5,3,0,0,0,0,0,0,0,2,0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGTX,"TG THERAPEUTICS, INC.",analyzed,True,8,6,0,2,0,0,0,0,0,0,0,,,,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOLF,Acushnet Holdings Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCO,BRINKS CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKY,"Champion Homes, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SR,SPIRE INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WK,WORKIVA INC,analyzed,True,82,5,4,1,1,0,2,1,0,68,0,,1.0,,68.0,,,2.0,1.0,,,,,,,,,4.0,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
CROX,"Crocs, Inc.",analyzed,True,19,12,1,0,2,0,2,0,0,2,0,,,,2.0,2.0,,1.0,,4.0,,,,,,,,,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACIW,"ACI WORLDWIDE, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUN,"SOUNDHOUND AI, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHC,Graham Holdings Co,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELC,Celcuity Inc.,analyzed,True,20,13,0,2,2,0,3,0,0,0,0,,1.0,,,1.0,,1.0,1.0,4.0,2.0,,,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
RDN,RADIAN GROUP INC,analyzed,True,7,5,0,0,0,0,1,0,0,1,0,,,,1.0,,,,,1.0,,,,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PECO,"Phillips Edison & Company, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDC,BELDEN INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSAT,VIASAT INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSM,MSC INDUSTRIAL DIRECT CO INC,analyzed,True,13,10,0,0,3,0,0,0,0,0,0,,,,,3.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRC,KILROY REALTY CORP,analyzed,True,15,0,0,1,0,0,0,0,0,14,0,,,,13.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,BRUNSWICK CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAZ,"Lazard, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AX,"Axos Financial, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSE,"Eos Energy Enterprises, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NNI,NELNET INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPST,"Upstart Holdings, Inc.",analyzed,True,47,40,5,1,1,0,0,0,0,0,0,,,,,1.0,34.0,,,4.0,1.0,1.0,3.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSCR,"Oscar Health, Inc.",analyzed,True,20,16,0,0,2,0,1,0,1,0,0,,,,,2.0,,1.0,,12.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
TERN,"Terns Pharmaceuticals, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBRA,"Sabra Health Care REIT, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHC,Sotera Health Co,analyzed,True,2,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
SRRK,Scholar Rock Holding Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRNX,"Crinetics Pharmaceuticals, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABG,ASBURY AUTOMOTIVE GROUP INC,analyzed,True,5,3,2,0,0,0,0,0,0,0,0,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUR,MURPHY OIL CORP,analyzed,True,18,6,0,0,3,0,3,0,0,6,0,,,,5.0,3.0,,,,1.0,,,,,,,,,3.0,,3.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
MMS,"MAXIMUS, INC.",analyzed,True,9,5,0,1,1,0,2,0,0,0,0,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
CE,Celanese Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVCO,"CAVCO INDUSTRIES, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUR,"LAUREATE EDUCATION, INC.",analyzed,True,30,15,0,2,13,0,0,0,0,0,0,,,,,13.0,,,1.0,8.0,2.0,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNDR,"Schneider National, Inc.",analyzed,True,8,0,0,0,3,0,3,0,0,2,0,,,,2.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADMA,"ADMA BIOLOGICS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,Noble Corp plc,analyzed,True,13,1,0,0,2,0,2,0,3,5,0,,,,3.0,2.0,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,
ALKS,Alkermes plc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QTWO,"Q2 Holdings, Inc.",analyzed,True,24,2,1,3,14,0,4,0,0,0,0,,11.0,,,3.0,1.0,1.0,,,2.0,,1.0,,,,,,,,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
FG,"F&G Annuities & Life, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEP,ICAHN ENTERPRISES L.P.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPCR,Structure Therapeutics Inc.,analyzed,True,12,12,0,0,0,0,0,0,0,0,0,,,,,,,,,11.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMVT,"Immunovant, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJR,NEW JERSEY RESOURCES CORP,analyzed,True,2,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,"AVIS BUDGET GROUP, INC.",analyzed,True,4,0,3,0,0,0,1,0,0,0,0,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGS,"ONE Gas, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPK,GRAPHIC PACKAGING HOLDING CO,analyzed,True,8,0,0,0,3,0,2,0,0,3,0,,,,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIC,Science Applications International Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNL,Travel & Leisure Co.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPO,Enpro Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZTI,MARZETTI CO,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AROC,"Archrock, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD,ACADIA PHARMACEUTICALS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIG,Transocean Ltd.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELF,"e.l.f. Beauty, Inc.",analyzed,True,27,10,3,2,3,2,5,1,1,0,0,,,,,3.0,,3.0,2.0,1.0,,1.0,,,2.0,,,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZETA,Zeta Global Holdings Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEU,CENTRUS ENERGY CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNTH,"Lantheus Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSRM,SSR MINING INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFIN,FIRST FINANCIAL BANKSHARES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBOC,INTERNATIONAL BANCSHARES CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASB,ASSOCIATED BANC-CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECG,"Everus Construction Group, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLAB,SILICON LABORATORIES INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRCY,MERCURY SYSTEMS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUT,Hut 8 Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDV,INDIVIOR PLC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGX,ARGAN INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HGTY,"Hagerty, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB,ALLIANCEBERNSTEIN HOLDING L.P.,analyzed,True,2,0,1,0,1,0,0,0,0,0,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUSHA,RUSH ENTERPRISES INC \TX\,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSI,"Rush Street Interactive, Inc.",analyzed,True,9,3,2,1,1,0,0,0,2,0,0,,,,,1.0,,,,,1.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
TDS,TELEPHONE & DATA SYSTEMS INC /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LB,LandBridge Co LLC,analyzed,True,16,3,0,0,4,0,4,0,0,4,1,,3.0,,2.0,1.0,,1.0,,,,,,,,,,,3.0,,3.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
EBC,"Eastern Bankshares, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOPE,"Grand Canyon Education, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITRI,"ITRON, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSIS,OSI SYSTEMS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNR,"Core Natural Resources, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VICR,VICOR CORP,analyzed,True,24,2,6,0,15,0,0,0,0,1,0,,3.0,8.0,,4.0,,,,,,,,,,,,3.0,1.0,2.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
NSA,National Storage Affiliates Trust,analyzed,True,10,3,2,0,2,0,2,0,0,1,0,,,,,2.0,,2.0,,,,,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCC,"WARRIOR MET COAL, INC.",analyzed,True,18,0,0,0,0,0,0,0,0,18,0,,,,14.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAGP,PLAINS GP HOLDINGS LP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCN,"DigitalOcean Holdings, Inc.",analyzed,True,62,13,0,0,45,0,4,0,0,0,0,,40.0,1.0,,4.0,,4.0,4.0,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGS,GeneDx Holdings Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI,IMPINJ INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSCO,Victoria's Secret & Co.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMRK,"NEWMARK GROUP, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNF,Knife River Corp,analyzed,True,3,1,0,0,0,0,1,0,0,1,0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCBI,TEXAS CAPITAL BANCSHARES INC/TX,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHR,WHIRLPOOL CORP /DE/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARA,"MARA Holdings, Inc.",analyzed,True,21,0,0,0,10,0,6,0,0,5,0,,5.0,,,5.0,,,,,,,,,,,,,,,6.0,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
MGY,Magnolia Oil & Gas Corp,analyzed,True,8,0,0,0,1,0,0,0,0,6,1,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
OS,"OneStream, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMDX,"TransMedics Group, Inc.",analyzed,True,3,1,2,0,0,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOX,BOX INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMM,"CommScope Holding Company, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATMU,Atmus Filtration Technologies Inc.,analyzed,True,3,0,0,0,1,0,0,0,0,2,0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLXS,PLEXUS CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSK,FS KKR Capital Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEO,AMERICAN EAGLE OUTFITTERS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
