name,sector,country,founded,tags
Cybersecurity Company 446,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 447,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 448,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 449,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 450,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 451,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 452,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 453,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 454,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 455,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 456,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 457,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 458,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 459,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 460,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 461,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 462,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 463,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 464,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 465,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 466,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 467,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 468,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 469,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 470,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 471,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 472,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 473,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 474,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 475,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 476,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 477,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 478,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 479,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 480,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 481,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 482,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 483,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 484,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 485,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 486,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 487,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 488,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 489,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 490,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 491,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 492,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 493,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 494,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 495,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 496,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 497,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 498,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 499,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 500,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 501,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 502,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 503,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 504,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 505,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 506,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 507,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 508,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 509,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 510,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 511,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 512,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 513,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 514,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 515,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 516,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 517,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 518,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 519,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 520,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 521,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 522,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 523,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 524,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 525,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 526,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 527,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 528,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 529,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 530,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 531,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 532,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 533,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 534,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 535,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 536,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 537,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 538,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 539,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 540,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 541,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 542,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 543,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 544,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 545,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 546,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 547,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 548,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 549,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 550,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 551,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 552,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 553,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 554,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 555,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 556,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 557,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 558,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 559,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 560,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 561,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 562,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 563,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 564,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 565,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 566,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 567,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 568,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 569,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 570,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 571,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 572,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 573,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 574,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 575,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 576,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 577,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 578,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 579,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 580,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 581,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 582,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 583,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Cybersecurity Company 584,Cybersecurity,USA,2016,"['cybersecurity', 'security software']"
Cybersecurity Company 585,Cybersecurity,USA,2017,"['cybersecurity', 'security software']"
Cybersecurity Company 586,Cybersecurity,USA,2018,"['cybersecurity', 'security software']"
Cybersecurity Company 587,Cybersecurity,USA,2019,"['cybersecurity', 'security software']"
Cybersecurity Company 588,Cybersecurity,USA,2020,"['cybersecurity', 'security software']"
Cybersecurity Company 589,Cybersecurity,USA,2021,"['cybersecurity', 'security software']"
Cybersecurity Company 590,Cybersecurity,USA,2022,"['cybersecurity', 'security software']"
Cybersecurity Company 591,Cybersecurity,USA,2023,"['cybersecurity', 'security software']"
Cybersecurity Company 592,Cybersecurity,USA,2008,"['cybersecurity', 'security software']"
Cybersecurity Company 593,Cybersecurity,USA,2009,"['cybersecurity', 'security software']"
Cybersecurity Company 594,Cybersecurity,USA,2010,"['cybersecurity', 'security software']"
Cybersecurity Company 595,Cybersecurity,USA,2011,"['cybersecurity', 'security software']"
Cybersecurity Company 596,Cybersecurity,USA,2012,"['cybersecurity', 'security software']"
Cybersecurity Company 597,Cybersecurity,USA,2013,"['cybersecurity', 'security software']"
Cybersecurity Company 598,Cybersecurity,USA,2014,"['cybersecurity', 'security software']"
Cybersecurity Company 599,Cybersecurity,USA,2015,"['cybersecurity', 'security software']"
Semiconductor Company 0,Advanced Computing,USA,1995,"['semiconductors', 'chips']"
Semiconductor Company 1,Advanced Computing,USA,1996,"['semiconductors', 'chips']"
Semiconductor Company 2,Advanced Computing,USA,1997,"['semiconductors', 'chips']"
Semiconductor Company 3,Advanced Computing,USA,1998,"['semiconductors', 'chips']"
Semiconductor Company 4,Advanced Computing,USA,1999,"['semiconductors', 'chips']"
Semiconductor Company 5,Advanced Computing,USA,2000,"['semiconductors', 'chips']"
Semiconductor Company 6,Advanced Computing,USA,2001,"['semiconductors', 'chips']"
Semiconductor Company 7,Advanced Computing,USA,2002,"['semiconductors', 'chips']"
Semiconductor Company 8,Advanced Computing,USA,2003,"['semiconductors', 'chips']"
Semiconductor Company 9,Advanced Computing,USA,2004,"['semiconductors', 'chips']"
Semiconductor Company 10,Advanced Computing,USA,2005,"['semiconductors', 'chips']"
Semiconductor Company 11,Advanced Computing,USA,2006,"['semiconductors', 'chips']"
Semiconductor Company 12,Advanced Computing,USA,2007,"['semiconductors', 'chips']"
Semiconductor Company 13,Advanced Computing,USA,2008,"['semiconductors', 'chips']"
Semiconductor Company 14,Advanced Computing,USA,2009,"['semiconductors', 'chips']"
