cik,ticker,name,sector,proxy_filings,10k_filings
0000813762,IEP,ICAHN ENTERPRISES L.P.,General Market,[],"[{'filing_type': '10-K', 'filing_date': '2025-02-26', 'accession_number': '0001558370-25-001612', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/813762/000155837025001612/0001558370-25-001612-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-29', 'accession_number': '0001558370-24-002090', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/813762/000155837024002090/0001558370-24-002090-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-24', 'accession_number': '0001558370-23-002068', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/813762/000155837023002068/0001558370-23-002068-index.htm'}]"
0001866364,BULL,Webull Corp,General Market,[],[]
0001615903,IFS,Intercorp Financial Services Inc.,General Market,[],[]
0001888886,GPCR,Structure Therapeutics Inc.,Biotechnology,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-24', 'accession_number': '0001104659-25-038675', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1888886/000110465925038675/0001104659-25-038675-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-25', 'accession_number': '0001104659-24-051972', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1888886/000110465924051972/0001104659-24-051972-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-27', 'accession_number': '0001558370-25-001826', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1888886/000155837025001826/0001558370-25-001826-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-03-08', 'accession_number': '0001558370-24-002791', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1888886/000155837024002791/0001558370-24-002791-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-30', 'accession_number': '0001558370-23-005141', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1888886/000155837023005141/0001558370-23-005141-index.htm'}]"
0001764013,IMVT,"Immunovant, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-07-09', 'accession_number': '0001764013-25-000103', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1764013/000176401325000103/0001764013-25-000103-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-06-26', 'accession_number': '0001764013-24-000114', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1764013/000176401324000114/0001764013-24-000114-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-06-26', 'accession_number': '0001764013-23-000072', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1764013/000176401323000072/0001764013-23-000072-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-05-29', 'accession_number': '0001764013-25-000092', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1764013/000176401325000092/0001764013-25-000092-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-05-29', 'accession_number': '0001764013-24-000109', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1764013/000176401324000109/0001764013-24-000109-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-05-22', 'accession_number': '0001764013-23-000065', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1764013/000176401323000065/0001764013-23-000065-index.htm'}]"
0000356309,NJR,NEW JERSEY RESOURCES CORP,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-12-10', 'accession_number': '0000356309-25-000096', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/356309/000035630925000096/0000356309-25-000096-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-12-11', 'accession_number': '0000356309-24-000085', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/356309/000035630924000085/0000356309-24-000085-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-12-14', 'accession_number': '0001308179-23-001081', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/356309/000130817923001081/0001308179-23-001081-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-11-20', 'accession_number': '0000356309-25-000093', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/356309/000035630925000093/0000356309-25-000093-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-11-26', 'accession_number': '0000356309-24-000083', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/356309/000035630924000083/0000356309-24-000083-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-11-21', 'accession_number': '0000356309-23-000083', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/356309/000035630923000083/0000356309-23-000083-index.htm'}]"
0000723612,CAR,"AVIS BUDGET GROUP, INC.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-27', 'accession_number': '0001140361-25-010716', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/723612/000114036125010716/0001140361-25-010716-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-03', 'accession_number': '0001140361-24-017590', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/723612/000114036124017590/0001140361-24-017590-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-05', 'accession_number': '0001140361-23-016710', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/723612/000114036123016710/0001140361-23-016710-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-14', 'accession_number': '0000723612-25-000005', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/723612/000072361225000005/0000723612-25-000005-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-16', 'accession_number': '0000723612-24-000007', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/723612/000072361224000007/0000723612-24-000007-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-16', 'accession_number': '0000723612-23-000015', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/723612/000072361223000015/0000723612-23-000015-index.htm'}]"
0001587732,OGS,"ONE Gas, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-02', 'accession_number': '0001193125-25-071342', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1587732/000119312525071342/0001193125-25-071342-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-03', 'accession_number': '0001193125-24-086008', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1587732/000119312524086008/0001193125-24-086008-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-20', 'accession_number': '0001587732-25-000013', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1587732/000158773225000013/0001587732-25-000013-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-22', 'accession_number': '0001587732-24-000013', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1587732/000158773224000013/0001587732-24-000013-index.htm'}]"
0001408075,GPK,GRAPHIC PACKAGING HOLDING CO,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-07', 'accession_number': '0001193125-25-074114', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1408075/000119312525074114/0001193125-25-074114-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-08', 'accession_number': '0001193125-24-089201', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1408075/000119312524089201/0001193125-24-089201-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-07', 'accession_number': '0001193125-23-094754', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1408075/000119312523094754/0001193125-23-094754-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-12', 'accession_number': '0001408075-25-000007', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1408075/000140807525000007/0001408075-25-000007-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-21', 'accession_number': '0001408075-24-000012', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1408075/000140807524000012/0001408075-24-000012-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-09', 'accession_number': '0001408075-23-000010', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1408075/000140807523000010/0001408075-23-000010-index.htm'}]"
0001854587,CLBT,Cellebrite DI Ltd.,General Market,[],[]
0001571123,SAIC,Science Applications International Corp,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-23', 'accession_number': '0001571123-25-000090', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1571123/000157112325000090/0001571123-25-000090-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-24', 'accession_number': '0001571123-24-000069', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1571123/000157112324000069/0001571123-24-000069-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-26', 'accession_number': '0001571123-23-000064', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1571123/000157112323000064/0001571123-23-000064-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-03-17', 'accession_number': '0001571123-25-000022', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1571123/000157112325000022/0001571123-25-000022-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-03-20', 'accession_number': '0001571123-24-000045', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1571123/000157112324000045/0001571123-24-000045-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-04-03', 'accession_number': '0001571123-23-000031', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1571123/000157112323000031/0001571123-23-000031-index.htm'}]"
0001361658,TNL,Travel & Leisure Co.,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-11', 'accession_number': '0001361658-25-000178', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1361658/000136165825000178/0001361658-25-000178-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-05', 'accession_number': '0001361658-24-000109', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1361658/000136165824000109/0001361658-24-000109-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-04-06', 'accession_number': '0001361658-23-000120', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1361658/000136165823000120/0001361658-23-000120-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-19', 'accession_number': '0001361658-25-000012', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1361658/000136165825000012/0001361658-25-000012-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-21', 'accession_number': '0001361658-24-000007', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1361658/000136165824000007/0001361658-24-000007-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-22', 'accession_number': '0001361658-23-000012', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1361658/000136165823000012/0001361658-23-000012-index.htm'}]"
0002018852,SHTPY,SCHOTT Pharma AG & Co. KGaA/ADR,General Market,[],[]
0001164863,NPO,Enpro Inc.,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-24', 'accession_number': '0001171200-25-000088', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1164863/000117120025000088/0001171200-25-000088-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-25', 'accession_number': '0001171200-24-000091', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1164863/000117120024000091/0001171200-24-000091-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-24', 'accession_number': '0001171200-23-000143', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1164863/000117120023000143/0001171200-23-000143-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-21', 'accession_number': '0001164863-25-000009', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1164863/000116486325000009/0001164863-25-000009-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-27', 'accession_number': '0001164863-24-000015', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1164863/000116486324000015/0001164863-24-000015-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-03-01', 'accession_number': '0001164863-23-000028', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1164863/000116486323000028/0001164863-23-000028-index.htm'}]"
0001430162,CSAN,Cosan S.A.,General Market,[],[]
0000057515,MZTI,MARZETTI CO,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-10-20', 'accession_number': '0000057515-25-000025', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/57515/000005751525000025/0000057515-25-000025-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-10-08', 'accession_number': '0000057515-24-000023', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/57515/000005751524000023/0000057515-24-000023-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-10-10', 'accession_number': '0000057515-23-000023', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/57515/000005751523000023/0000057515-23-000023-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-08-21', 'accession_number': '0000057515-25-000020', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/57515/000005751525000020/0000057515-25-000020-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-08-22', 'accession_number': '0000057515-24-000020', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/57515/000005751524000020/0000057515-24-000020-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-08-23', 'accession_number': '0000057515-23-000017', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/57515/000005751523000017/0000057515-23-000017-index.htm'}]"
0002070849,BLLN,"BillionToOne, Inc.",General Market,[],[]
0002091467,BGSI,Boyd Group Services Inc.,General Market,[],[]
0001389050,AROC,"Archrock, Inc.",General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-03-11', 'accession_number': '0001140361-25-007994', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1389050/000114036125007994/0001140361-25-007994-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-12', 'accession_number': '0001140361-24-012859', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1389050/000114036124012859/0001140361-24-012859-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-03-15', 'accession_number': '0001140361-23-011838', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1389050/000114036123011838/0001140361-23-011838-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-25', 'accession_number': '0001389050-25-000009', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1389050/000138905025000009/0001389050-25-000009-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-21', 'accession_number': '0001389050-24-000007', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1389050/000138905024000007/0001389050-24-000007-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-22', 'accession_number': '0001389050-23-000013', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1389050/000138905023000013/0001389050-23-000013-index.htm'}]"
0001070494,ACAD,ACADIA PHARMACEUTICALS INC,Biotechnology,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-25', 'accession_number': '0000950170-25-058827', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1070494/000095017025058827/0000950170-25-058827-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-04-26', 'accession_number': '0000950170-24-049182', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1070494/000095017024049182/0000950170-24-049182-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2023-05-01', 'accession_number': '0000950170-23-015969', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1070494/000095017023015969/0000950170-23-015969-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-27', 'accession_number': '0000950170-25-029253', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1070494/000095017025029253/0000950170-25-029253-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-28', 'accession_number': '0000950170-24-021473', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1070494/000095017024021473/0000950170-24-021473-index.htm'}, {'filing_type': '10-K', 'filing_date': '2023-02-28', 'accession_number': '0000950170-23-004757', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1070494/000095017023004757/0000950170-23-004757-index.htm'}]"
0001451505,RIG,Transocean Ltd.,General Market,"[{'filing_type': 'DEF 14A', 'filing_date': '2025-04-01', 'accession_number': '0001451505-25-000029', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1451505/000145150525000029/0001451505-25-000029-index.htm'}, {'filing_type': 'DEF 14A', 'filing_date': '2024-03-26', 'accession_number': '0001451505-24-000029', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1451505/000145150524000029/0001451505-24-000029-index.htm'}]","[{'filing_type': '10-K', 'filing_date': '2025-02-18', 'accession_number': '0001451505-25-000018', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1451505/000145150525000018/0001451505-25-000018-index.htm'}, {'filing_type': '10-K', 'filing_date': '2024-02-21', 'accession_number': '0001451505-24-000015', 'filing_url': 'https://www.sec.gov/Archives/edgar/data/1451505/000145150524000015/0001451505-24-000015-index.htm'}]"
